Latitude_Min,Latitude_Max,Longitude_Min,Longitude_Max,Average_Ca_Si_Ratio
-26.10882110469973,-25.6966199505365,-11.359239247779897,-10.900976310953212,0.17080398257263013
-26.10882110469973,-25.6966199505365,-10.900976310953212,-10.442713374126527,0.17080398257263013
-26.10882110469973,-25.6966199505365,-2.1939805112461954,-1.7357175744195104,0.09776124464491978
-26.10882110469973,-25.6966199505365,-1.7357175744195104,-1.2774546375928253,0.09776124464491978
-26.10882110469973,-25.6966199505365,-1.2774546375928253,-0.8191917007661402,0.09776124464491978
-26.10882110469973,-25.6966199505365,-0.8191917007661402,-0.36092876393945517,0.09776124464491978
-26.10882110469973,-25.6966199505365,1.472122983367285,1.9303859201939702,0.009043050591037261
-26.10882110469973,-25.6966199505365,1.9303859201939702,2.388648857020655,0.009043050591037261
-26.10882110469973,-25.6966199505365,2.388648857020655,2.8469117938473403,0.009043050591037261
-26.10882110469973,-25.6966199505365,3.7634376675007104,4.2217006043273955,0.4574078452526521
-26.10882110469973,-25.6966199505365,4.2217006043273955,4.6799635411540805,0.4574078452526521
-26.10882110469973,-25.6966199505365,6.971278225287506,7.429541162114191,0.11407914720723958
-26.10882110469973,-25.6966199505365,7.429541162114191,7.887804098940876,0.11407914720723958
-26.10882110469973,-25.6966199505365,7.887804098940876,8.346067035767561,0.11407914720723958
-26.10882110469973,-25.6966199505365,23.468743951048168,23.927006887874853,0.08275619067025394
-26.10882110469973,-25.6966199505365,23.927006887874853,24.38526982470154,0.08275619067025394
-26.10882110469973,-25.6966199505365,24.38526982470154,24.843532761528223,0.08275619067025394
-26.10882110469973,-25.6966199505365,36.30010618219535,36.758369119022035,0.09292540535434121
-26.10882110469973,-25.6966199505365,36.758369119022035,37.21663205584872,0.08659654573246922
-26.10882110469973,-25.6966199505365,37.21663205584872,37.674894992675405,0.14275851832387862
-26.10882110469973,-25.6966199505365,37.674894992675405,38.13315792950209,0.18262500869950854
-26.10882110469973,-25.6966199505365,38.13315792950209,38.591420866328775,0.07393882648872525
-26.10882110469973,-25.6966199505365,47.75667960286248,48.21494253968916,0.016772516338647445
-26.10882110469973,-25.6966199505365,48.21494253968916,48.67320547651585,0.016772516338647445
-26.10882110469973,-25.6966199505365,55.54714952891612,56.00541246574281,0.0109746986942384
-26.10882110469973,-25.6966199505365,56.00541246574281,56.46367540256949,0.0109746986942384
-26.10882110469973,-25.6966199505365,56.46367540256949,56.92193833939618,0.0109746986942384
-26.10882110469973,-25.6966199505365,60.58804183400966,61.04630477083634,0.10570861354656698
-26.10882110469973,-25.6966199505365,61.04630477083634,61.50456770766303,0.1006890244544547
-26.10882110469973,-25.6966199505365,61.50456770766303,61.96283064448971,0.1006890244544547
-26.10882110469973,-25.6966199505365,61.96283064448971,62.4210935813164,0.1006890244544547
-26.10882110469973,-25.6966199505365,69.29503763371667,69.75330057054336,0.0463479169859925
-26.10882110469973,-25.6966199505365,69.75330057054336,70.21156350737004,0.0463479169859925
-26.10882110469973,-25.6966199505365,70.66982644419673,71.12808938102341,0.19488863262621917
-26.10882110469973,-25.6966199505365,71.12808938102341,71.5863523178501,0.19488863262621917
-26.10882110469973,-25.6966199505365,71.5863523178501,72.04461525467678,0.19488863262621917
-26.10882110469973,-25.6966199505365,81.66813692803714,82.12639986486386,0.16898675320724707
-26.10882110469973,-25.6966199505365,82.12639986486386,82.58466280169057,0.05027797998962744
-26.10882110469973,-25.6966199505365,82.58466280169057,83.04292573851723,0.05027797998962744
-26.10882110469973,-25.6966199505365,83.04292573851723,83.50118867534388,0.010708388917087567
-26.10882110469973,-25.6966199505365,83.9594516121706,84.41771454899731,0.22953801722373632
-26.10882110469973,-25.6966199505365,84.41771454899731,84.87597748582397,0.23477296932735028
-26.10882110469973,-25.6966199505365,84.87597748582397,85.33424042265062,0.23477296932735028
-26.10882110469973,-25.6966199505365,85.33424042265062,85.79250335947734,0.23477296932735028
-26.10882110469973,-25.6966199505365,99.54039146427789,99.99865440110455,0.4102465578343186
-26.10882110469973,-25.6966199505365,99.99865440110455,100.45691733793126,0.4102465578343186
-26.10882110469973,-25.6966199505365,100.45691733793126,100.91518027475797,0.4102465578343186
-26.10882110469973,-25.6966199505365,101.37344321158463,101.83170614841129,0.0492959464405338
-26.10882110469973,-25.6966199505365,101.83170614841129,102.289969085238,0.0492959464405338
-26.10882110469973,-25.6966199505365,102.289969085238,102.74823202206471,0.0492959464405338
-26.10882110469973,-25.6966199505365,110.53870194811833,110.99696488494499,0.035226894455356886
-26.10882110469973,-25.6966199505365,110.99696488494499,111.4552278217717,0.035226894455356886
-26.10882110469973,-25.6966199505365,111.4552278217717,111.91349075859841,0.035226894455356886
-26.10882110469973,-25.6966199505365,111.91349075859841,112.37175369542507,0.035226894455356886
-26.10882110469973,-25.6966199505365,125.66137886339891,126.11964180022562,0.01688882595111505
-26.10882110469973,-25.6966199505365,126.11964180022562,126.57790473705234,0.01688882595111505
-26.10882110469973,-25.6966199505365,126.57790473705234,127.03616767387899,0.010115062142294351
-26.10882110469973,-25.6966199505365,127.03616767387899,127.49443061070565,0.010115062142294351
-26.10882110469973,-25.6966199505365,127.49443061070565,127.95269354753236,0.010115062142294351
-26.10882110469973,-25.6966199505365,127.95269354753236,128.41095648435908,0.030512255694334512
-26.10882110469973,-25.6966199505365,128.41095648435908,128.86921942118573,0.030512255694334512
-26.10882110469973,-25.6966199505365,128.86921942118573,129.3274823580124,0.030512255694334512
-26.10882110469973,-25.6966199505365,129.3274823580124,129.7857452948391,0.030512255694334512
-26.10882110469973,-25.6966199505365,136.65968934723935,137.11795228406606,0.017957590073614988
-26.10882110469973,-25.6966199505365,137.11795228406606,137.57621522089278,0.017957590073614988
-26.10882110469973,-25.6966199505365,137.57621522089278,138.03447815771943,0.017957590073614988
-26.10882110469973,-25.6966199505365,138.03447815771943,138.4927410945461,0.017957590073614988
-26.10882110469973,-25.6966199505365,142.61710752598628,143.075370462813,0.03237230881064329
-26.10882110469973,-25.6966199505365,143.075370462813,143.53363339963965,0.03237230881064329
-26.10882110469973,-25.6966199505365,143.53363339963965,143.9918963364663,0.03237230881064329
-26.10882110469973,-25.6966199505365,145.3666851469464,145.82494808377305,0.12992339704954622
-26.10882110469973,-25.6966199505365,145.82494808377305,146.28321102059977,0.12992339704954622
-26.10882110469973,-25.6966199505365,146.28321102059977,146.74147395742648,0.12992339704954622
-26.10882110469973,-25.6966199505365,153.157155073,153.61541800982673,0.14247260400130815
-26.10882110469973,-25.6966199505365,153.61541800982673,154.07368094665344,0.14247260400130815
-26.10882110469973,-25.6966199505365,156.36499563078684,156.8232585676135,0.10979479654020428
-26.10882110469973,-25.6966199505365,156.8232585676135,157.2815215044402,0.10979479654020428
-26.10882110469973,-25.6966199505365,157.2815215044402,157.73978444126692,0.10979479654020428
-26.10882110469973,-25.6966199505365,168.73809492510736,169.19635786193402,0.014754829435547148
-26.10882110469973,-25.6966199505365,169.19635786193402,169.65462079876067,0.014754829435547148
-26.10882110469973,-25.6966199505365,169.65462079876067,170.1128837355874,0.014754829435547148
-26.10882110469973,-25.6966199505365,170.1128837355874,170.5711466724141,0.014754829435547148
-26.10882110469973,-25.6966199505365,171.02940960924076,171.48767254606742,0.30392463362483324
-26.10882110469973,-25.6966199505365,171.48767254606742,171.94593548289413,0.30392463362483324
-26.10882110469973,-25.6966199505365,171.94593548289413,172.40419841972084,0.30392463362483324
-26.10882110469973,-25.6966199505365,172.40419841972084,172.8624613565475,0.30392463362483324
-25.6966199505365,-25.284418796373274,-172.23645298285595,-171.77977374655336,0.018155863786461248
-25.6966199505365,-25.284418796373274,-171.77977374655336,-171.32309451025077,0.018155863786461248
-25.6966199505365,-25.284418796373274,-171.32309451025077,-170.86641527394818,0.018155863786461248
-25.6966199505365,-25.284418796373274,-170.86641527394818,-170.4097360376456,0.018155863786461248
-25.6966199505365,-25.284418796373274,-168.58301909243522,-168.12633985613263,0.030214665878544017
-25.6966199505365,-25.284418796373274,-168.12633985613263,-167.66966061983004,0.4612759164254454
-25.6966199505365,-25.284418796373274,-167.66966061983004,-167.21298138352745,0.7486500834567128
-25.6966199505365,-25.284418796373274,-167.21298138352745,-166.75630214722486,0.7486500834567128
-25.6966199505365,-25.284418796373274,-162.18950978419895,-161.73283054789636,0.04053119912959845
-25.6966199505365,-25.284418796373274,-161.73283054789636,-161.27615131159376,0.03802317195245718
-25.6966199505365,-25.284418796373274,-161.27615131159376,-160.81947207529117,0.03802317195245718
-25.6966199505365,-25.284418796373274,-159.906113602686,-159.4494343663834,0.0688749890313805
-25.6966199505365,-25.284418796373274,-159.4494343663834,-158.9927551300808,0.0688749890313805
-25.6966199505365,-25.284418796373274,-158.9927551300808,-158.53607589377822,0.0688749890313805
-25.6966199505365,-25.284418796373274,-158.53607589377822,-158.07939665747563,0.06664533926446163
-25.6966199505365,-25.284418796373274,-157.62271742117304,-157.16603818487044,0.14246263770101197
-25.6966199505365,-25.284418796373274,-157.16603818487044,-156.70935894856785,0.14246263770101197
-25.6966199505365,-25.284418796373274,-156.70935894856785,-156.25267971226526,0.14246263770101197
-25.6966199505365,-25.284418796373274,-141.18226491427976,-140.72558567797716,0.014095993893900533
-25.6966199505365,-25.284418796373274,-140.72558567797716,-140.26890644167457,0.014095993893900533
-25.6966199505365,-25.284418796373274,-140.26890644167457,-139.81222720537198,0.014095993893900533
-25.6966199505365,-25.284418796373274,-129.76528400671498,-129.3086047704124,0.009900949793367635
-25.6966199505365,-25.284418796373274,-129.3086047704124,-128.8519255341098,0.009900949793367635
-25.6966199505365,-25.284418796373274,-128.8519255341098,-128.3952462978072,0.1085223331919224
-25.6966199505365,-25.284418796373274,-128.3952462978072,-127.93856706150461,0.20714371659047717
-25.6966199505365,-25.284418796373274,-127.93856706150461,-127.48188782520202,0.20714371659047717
-25.6966199505365,-25.284418796373274,-127.48188782520202,-127.02520858889943,0.1546866659041361
-25.6966199505365,-25.284418796373274,-127.02520858889943,-126.56852935259684,0.1546866659041361
-25.6966199505365,-25.284418796373274,-126.56852935259684,-126.11185011629425,0.1546866659041361
-25.6966199505365,-25.284418796373274,-123.8284539347813,-123.3717746984787,0.19971889934060533
-25.6966199505365,-25.284418796373274,-123.3717746984787,-122.91509546217611,0.19726253903519353
-25.6966199505365,-25.284418796373274,-122.91509546217611,-122.45841622587352,0.14081297532792839
-25.6966199505365,-25.284418796373274,-122.45841622587352,-122.00173698957093,0.14081297532792839
-25.6966199505365,-25.284418796373274,-122.00173698957093,-121.54505775326834,0.09847580254747948
-25.6966199505365,-25.284418796373274,-116.06490691763724,-115.60822768133465,0.011325377851657239
-25.6966199505365,-25.284418796373274,-115.60822768133465,-115.15154844503206,0.011325377851657239
-25.6966199505365,-25.284418796373274,-115.15154844503206,-114.69486920872947,0.011325377851657239
-25.6966199505365,-25.284418796373274,-114.23818997242688,-113.78151073612429,0.587160740726765
-25.6966199505365,-25.284418796373274,-113.78151073612429,-113.3248314998217,0.587160740726765
-25.6966199505365,-25.284418796373274,-113.3248314998217,-112.86815226351911,0.587160740726765
-25.6966199505365,-25.284418796373274,-112.86815226351911,-112.41147302721652,0.587160740726765
-25.6966199505365,-25.284418796373274,-98.71109593813878,-98.25441670183619,0.021459357745010035
-25.6966199505365,-25.284418796373274,-98.25441670183619,-97.7977374655336,0.021459357745010035
-25.6966199505365,-25.284418796373274,-97.7977374655336,-97.34105822923101,0.021459357745010035
-25.6966199505365,-25.284418796373274,-96.42769975662583,-95.97102052032324,0.22114490629894756
-25.6966199505365,-25.284418796373274,-95.97102052032324,-95.51434128402065,0.22114490629894756
-25.6966199505365,-25.284418796373274,-95.51434128402065,-95.05766204771805,0.22114490629894756
-25.6966199505365,-25.284418796373274,-90.49086968469214,-90.03419044838955,0.14910381893271463
-25.6966199505365,-25.284418796373274,-90.03419044838955,-89.57751121208696,0.14910381893271463
-25.6966199505365,-25.284418796373274,-89.57751121208696,-89.12083197578437,0.14910381893271463
-25.6966199505365,-25.284418796373274,-83.64068114015328,-83.18400190385069,0.029283647029570835
-25.6966199505365,-25.284418796373274,-83.18400190385069,-82.7273226675481,0.18720634100513334
-25.6966199505365,-25.284418796373274,-82.7273226675481,-82.2706434312455,0.18720634100513334
-25.6966199505365,-25.284418796373274,-82.2706434312455,-81.81396419494291,0.34512903498069586
-25.6966199505365,-25.284418796373274,-79.07388877712737,-78.61720954082477,0.04731260513118239
-25.6966199505365,-25.284418796373274,-78.61720954082477,-78.16053030452218,0.04731260513118239
-25.6966199505365,-25.284418796373274,-78.16053030452218,-77.70385106821959,0.04731260513118239
-25.6966199505365,-25.284418796373274,-77.70385106821959,-77.247171831917,0.3967357610176665
-25.6966199505365,-25.284418796373274,-77.247171831917,-76.79049259561441,0.30270699568381587
-25.6966199505365,-25.284418796373274,-76.79049259561441,-76.33381335931182,0.30270699568381587
-25.6966199505365,-25.284418796373274,-76.33381335931182,-75.87713412300923,0.0395605052922261
-25.6966199505365,-25.284418796373274,-69.94030405107554,-69.48362481477295,0.17525575998849702
-25.6966199505365,-25.284418796373274,-69.48362481477295,-69.02694557847036,0.17525575998849702
-25.6966199505365,-25.284418796373274,-69.02694557847036,-68.57026634216777,0.17525575998849702
-25.6966199505365,-25.284418796373274,-62.176757033931494,-61.7200777976289,0.1498770108486774
-25.6966199505365,-25.284418796373274,-61.7200777976289,-61.26339856132631,0.1498770108486774
-25.6966199505365,-25.284418796373274,-61.26339856132631,-60.80671932502372,0.12117885115456317
-25.6966199505365,-25.284418796373274,-60.80671932502372,-60.35004008872113,0.06378253176633467
-25.6966199505365,-25.284418796373274,-60.35004008872113,-59.89336085241854,0.06378253176633467
-25.6966199505365,-25.284418796373274,-58.066643907208174,-57.60996467090558,0.0776517166725454
-25.6966199505365,-25.284418796373274,-57.60996467090558,-57.15328543460299,0.04628132988361306
-25.6966199505365,-25.284418796373274,-57.15328543460299,-56.6966061983004,0.04628132988361306
-25.6966199505365,-25.284418796373274,-56.6966061983004,-56.23992696199781,0.01491094309468072
-25.6966199505365,-25.284418796373274,-51.21645536266931,-50.75977612636672,0.16100485865613892
-25.6966199505365,-25.284418796373274,-50.75977612636672,-50.303096890064126,0.16100485865613892
-25.6966199505365,-25.284418796373274,-50.303096890064126,-49.846417653761534,0.16100485865613892
-25.6966199505365,-25.284418796373274,-46.6496629996434,-46.192983763340806,0.004898649261674696
-25.6966199505365,-25.284418796373274,-46.192983763340806,-45.736304527038214,0.004898649261674696
-25.6966199505365,-25.284418796373274,-45.736304527038214,-45.27962529073562,0.004898649261674696
-25.6966199505365,-25.284418796373274,-43.90958758182785,-43.45290834552526,0.03297546320999684
-25.6966199505365,-25.284418796373274,-43.45290834552526,-42.99622910922267,0.03297546320999684
-25.6966199505365,-25.284418796373274,-42.99622910922267,-42.53954987292008,0.03297546320999684
-25.6966199505365,-25.284418796373274,-32.94928591056566,-32.49260667426307,0.7473990152818837
-25.6966199505365,-25.284418796373274,-32.49260667426307,-32.03592743796048,0.7473990152818837
-25.6966199505365,-25.284418796373274,-32.03592743796048,-31.57924820165789,0.7473990152818837
-25.6966199505365,-25.284418796373274,-31.57924820165789,-31.1225689653553,0.06307053145459922
-25.6966199505365,-25.284418796373274,-31.1225689653553,-30.665889729052708,0.06307053145459922
-25.6966199505365,-25.284418796373274,-30.665889729052708,-30.209210492750117,0.06307053145459922
-25.6966199505365,-25.284418796373274,-11.942041040646473,-11.485361804343881,0.17080398257263013
-25.6966199505365,-25.284418796373274,-11.485361804343881,-11.02868256804129,0.17080398257263013
-25.6966199505365,-25.284418796373274,-11.02868256804129,-10.5720033317387,0.17080398257263013
-25.6966199505365,-25.284418796373274,-10.5720033317387,-10.115324095436108,0.17080398257263013
-25.6966199505365,-25.284418796373274,-1.8950978419894682,-1.438418605686877,0.08355928167970131
-25.6966199505365,-25.284418796373274,-1.438418605686877,-0.981739369384286,0.08355928167970131
-25.6966199505365,-25.284418796373274,-0.981739369384286,-0.5250601330816949,0.08355928167970131
-25.6966199505365,-25.284418796373274,3.585052993641625,4.041732229944216,0.49908362508623005
-25.6966199505365,-25.284418796373274,4.041732229944216,4.498411466246807,0.49908362508623005
-25.6966199505365,-25.284418796373274,4.955090702549398,5.4117699388519895,0.06724409135699375
-25.6966199505365,-25.284418796373274,5.4117699388519895,5.868449175154581,0.06724409135699375
-25.6966199505365,-25.284418796373274,5.868449175154581,6.325128411457172,0.06724409135699375
-25.6966199505365,-25.284418796373274,6.325128411457172,6.781807647759763,0.06724409135699375
-25.6966199505365,-25.284418796373274,6.781807647759763,7.238486884062354,0.1099249512804163
-25.6966199505365,-25.284418796373274,7.238486884062354,7.695166120364945,0.1099249512804163
-25.6966199505365,-25.284418796373274,7.695166120364945,8.151845356667536,0.1099249512804163
-25.6966199505365,-25.284418796373274,8.151845356667536,8.608524592970127,0.1099249512804163
-25.6966199505365,-25.284418796373274,23.222260154653043,23.678939390955634,0.08325102249090524
-25.6966199505365,-25.284418796373274,23.678939390955634,24.135618627258225,0.08325102249090524
-25.6966199505365,-25.284418796373274,24.135618627258225,24.592297863560816,0.08325102249090524
-25.6966199505365,-25.284418796373274,24.592297863560816,25.048977099863407,0.08325102249090524
-25.6966199505365,-25.284418796373274,36.465958007428185,36.922637243730776,0.09938496175723602
-25.6966199505365,-25.284418796373274,36.922637243730776,37.37931648003337,0.08323506002882038
-25.6966199505365,-25.284418796373274,37.37931648003337,37.83599571633596,0.1197284540486202
-25.6966199505365,-25.284418796373274,37.83599571633596,38.29267495263855,0.1400719463400044
-25.6966199505365,-25.284418796373274,47.88293891499296,48.339618151295554,0.016772516338647445
-25.6966199505365,-25.284418796373274,48.339618151295554,48.796297387598145,0.016772516338647445
-25.6966199505365,-25.284418796373274,55.64648593213701,56.1031651684396,0.0109746986942384
-25.6966199505365,-25.284418796373274,56.1031651684396,56.55984440474219,0.0109746986942384
-25.6966199505365,-25.284418796373274,56.55984440474219,57.016523641044785,0.0109746986942384
-25.6966199505365,-25.284418796373274,60.66995753146551,61.126636767768105,0.101139331522834
-25.6966199505365,-25.284418796373274,61.126636767768105,61.583316004070696,0.101139331522834
-25.6966199505365,-25.284418796373274,61.583316004070696,62.03999524037329,0.101139331522834
-25.6966199505365,-25.284418796373274,62.03999524037329,62.49667447667588,0.101139331522834
-25.6966199505365,-25.284418796373274,69.34686302121474,69.80354225751734,0.04718470620301129
-25.6966199505365,-25.284418796373274,69.80354225751734,70.26022149381993,0.04718470620301129
-25.6966199505365,-25.284418796373274,70.71690073012252,71.17357996642511,0.1990782856802888
-25.6966199505365,-25.284418796373274,71.17357996642511,71.6302592027277,0.1990782856802888
-25.6966199505365,-25.284418796373274,71.6302592027277,72.08693843903029,0.1990782856802888
-25.6966199505365,-25.284418796373274,81.6772024013847,82.1338816376873,0.16898675320724707
-25.6966199505365,-25.284418796373274,82.1338816376873,82.59056087398989,0.0516480549424407
-25.6966199505365,-25.284418796373274,82.59056087398989,83.04724011029248,0.0516480549424407
-25.6966199505365,-25.284418796373274,83.04724011029248,83.50391934659507,0.012535155520838575
-25.6966199505365,-25.284418796373274,83.96059858289766,84.41727781920025,0.2152246430214128
-25.6966199505365,-25.284418796373274,84.41727781920025,84.87395705550284,0.2152246430214128
-25.6966199505365,-25.284418796373274,84.87395705550284,85.33063629180543,0.2152246430214128
-25.6966199505365,-25.284418796373274,85.33063629180543,85.78731552810802,0.2152246430214128
-25.6966199505365,-25.284418796373274,99.48769261718576,99.94437185348835,0.4102465578343186
-25.6966199505365,-25.284418796373274,99.94437185348835,100.40105108979094,0.4102465578343186
-25.6966199505365,-25.284418796373274,100.40105108979094,100.85773032609353,0.4102465578343186
-25.6966199505365,-25.284418796373274,101.31440956239612,101.77108879869871,0.043775709623230186
-25.6966199505365,-25.284418796373274,101.77108879869871,102.2277680350013,0.043775709623230186
-25.6966199505365,-25.284418796373274,102.2277680350013,102.6844472713039,0.043775709623230186
-25.6966199505365,-25.284418796373274,110.90467352475054,111.36135276105313,0.035226894455356886
-25.6966199505365,-25.284418796373274,111.36135276105313,111.81803199735572,0.035226894455356886
-25.6966199505365,-25.284418796373274,111.81803199735572,112.27471123365831,0.035226894455356886
-25.6966199505365,-25.284418796373274,125.51840908643345,125.97508832273604,0.01688882595111505
-25.6966199505365,-25.284418796373274,125.97508832273604,126.43176755903863,0.01688882595111505
-25.6966199505365,-25.284418796373274,126.43176755903863,126.88844679534122,0.013501944046704701
-25.6966199505365,-25.284418796373274,126.88844679534122,127.34512603164382,0.010115062142294351
-25.6966199505365,-25.284418796373274,127.34512603164382,127.8018052679464,0.010115062142294351
-25.6966199505365,-25.284418796373274,127.8018052679464,128.258484504249,0.028248546063792544
-25.6966199505365,-25.284418796373274,128.258484504249,128.7151637405516,0.028248546063792544
-25.6966199505365,-25.284418796373274,128.7151637405516,129.17184297685418,0.028248546063792544
-25.6966199505365,-25.284418796373274,129.17184297685418,129.62852221315677,0.028248546063792544
-25.6966199505365,-25.284418796373274,136.47871075769564,136.93538999399823,0.017957590073614988
-25.6966199505365,-25.284418796373274,136.93538999399823,137.39206923030082,0.017957590073614988
-25.6966199505365,-25.284418796373274,137.39206923030082,137.8487484666034,0.017957590073614988
-25.6966199505365,-25.284418796373274,137.8487484666034,138.305427702906,0.017957590073614988
-25.6966199505365,-25.284418796373274,142.41554082962932,142.8722200659319,0.03950343708443765
-25.6966199505365,-25.284418796373274,142.8722200659319,143.3288993022345,0.03950343708443765
-25.6966199505365,-25.284418796373274,143.3288993022345,143.7855785385371,0.03950343708443765
-25.6966199505365,-25.284418796373274,145.61229548374746,146.06897472005005,0.13669553221628272
-25.6966199505365,-25.284418796373274,146.06897472005005,146.52565395635264,0.13669553221628272
-25.6966199505365,-25.284418796373274,146.52565395635264,146.98233319265523,0.13669553221628272
-25.6966199505365,-25.284418796373274,152.91916326458892,153.3758425008915,0.13597883972429822
-25.6966199505365,-25.284418796373274,153.3758425008915,153.8325217371941,0.13597883972429822
-25.6966199505365,-25.284418796373274,153.8325217371941,154.2892009734967,0.13597883972429822
-25.6966199505365,-25.284418796373274,156.11591791870705,156.57259715500965,0.1061840339052789
-25.6966199505365,-25.284418796373274,156.57259715500965,157.02927639131224,0.1061840339052789
-25.6966199505365,-25.284418796373274,157.02927639131224,157.48595562761483,0.1061840339052789
-25.6966199505365,-25.284418796373274,157.48595562761483,157.94263486391742,0.1061840339052789
-25.6966199505365,-25.284418796373274,168.9029365351796,169.3596157714822,0.014754829435547148
-25.6966199505365,-25.284418796373274,169.3596157714822,169.8162950077848,0.014754829435547148
-25.6966199505365,-25.284418796373274,169.8162950077848,170.27297424408738,0.014754829435547148
-25.6966199505365,-25.284418796373274,170.27297424408738,170.72965348038997,0.014754829435547148
-25.6966199505365,-25.284418796373274,170.72965348038997,171.18633271669256,0.30392463362483324
-25.6966199505365,-25.284418796373274,171.18633271669256,171.64301195299515,0.30392463362483324
-25.6966199505365,-25.284418796373274,171.64301195299515,172.09969118929774,0.30392463362483324
-25.6966199505365,-25.284418796373274,172.09969118929774,172.55637042560033,0.30392463362483324
-25.284418796373274,-24.872217642210046,-172.2627913705429,-171.80766145116309,0.018155863786461248
-25.284418796373274,-24.872217642210046,-171.80766145116309,-171.35253153178326,0.018155863786461248
-25.284418796373274,-24.872217642210046,-171.35253153178326,-170.89740161240343,0.018155863786461248
-25.284418796373274,-24.872217642210046,-170.89740161240343,-170.4422716930236,0.018155863786461248
-25.284418796373274,-24.872217642210046,-168.62175201550428,-168.16662209612446,0.030214665878544017
-25.284418796373274,-24.872217642210046,-168.16662209612446,-167.71149217674463,0.4447879671976553
-25.284418796373274,-24.872217642210046,-167.71149217674463,-167.2563622573648,0.7211701680770629
-25.284418796373274,-24.872217642210046,-167.2563622573648,-166.80123233798497,0.7211701680770629
-25.284418796373274,-24.872217642210046,-166.80123233798497,-166.34610241860514,0.7211701680770629
-25.284418796373274,-24.872217642210046,-161.79480322480686,-161.33967330542703,0.03963333850082179
-25.284418796373274,-24.872217642210046,-161.33967330542703,-160.8845433860472,0.03963333850082179
-25.284418796373274,-24.872217642210046,-159.97428354728754,-159.5191536279077,0.06664533926446163
-25.284418796373274,-24.872217642210046,-159.5191536279077,-159.06402370852788,0.06664533926446163
-25.284418796373274,-24.872217642210046,-159.06402370852788,-158.60889378914806,0.06664533926446163
-25.284418796373274,-24.872217642210046,-158.60889378914806,-158.15376386976823,0.06664533926446163
-25.284418796373274,-24.872217642210046,-157.6986339503884,-157.24350403100857,0.14246263770101197
-25.284418796373274,-24.872217642210046,-157.24350403100857,-156.78837411162874,0.14246263770101197
-25.284418796373274,-24.872217642210046,-156.78837411162874,-156.3332441922489,0.14246263770101197
-25.284418796373274,-24.872217642210046,-141.31395685271457,-140.85882693333474,0.014095993893900533
-25.284418796373274,-24.872217642210046,-140.85882693333474,-140.4036970139549,0.014095993893900533
-25.284418796373274,-24.872217642210046,-140.4036970139549,-139.94856709457508,0.014095993893900533
-25.284418796373274,-24.872217642210046,-139.94856709457508,-139.49343717519525,0.13778251831209146
-25.284418796373274,-24.872217642210046,-139.49343717519525,-139.03830725581543,0.13778251831209146
-25.284418796373274,-24.872217642210046,-139.03830725581543,-138.5831773364356,0.13778251831209146
-25.284418796373274,-24.872217642210046,-129.93570886821885,-129.48057894883902,0.010230976858889781
-25.284418796373274,-24.872217642210046,-129.48057894883902,-129.0254490294592,0.010230976858889781
-25.284418796373274,-24.872217642210046,-129.0254490294592,-128.57031911007937,0.1217505518823878
-25.284418796373274,-24.872217642210046,-128.57031911007937,-128.11518919069954,0.20539023315001134
-25.284418796373274,-24.872217642210046,-128.11518919069954,-127.66005927131971,0.20539023315001134
-25.284418796373274,-24.872217642210046,-127.66005927131971,-127.20492935193988,0.20264160081430177
-25.284418796373274,-24.872217642210046,-127.20492935193988,-126.74979943256005,0.20264160081430177
-25.284418796373274,-24.872217642210046,-126.74979943256005,-126.29466951318022,0.20264160081430177
-25.284418796373274,-24.872217642210046,-126.29466951318022,-125.8395395938004,0.20264160081430177
-25.284418796373274,-24.872217642210046,-123.56388999690125,-123.10876007752142,0.19801802946992964
-25.284418796373274,-24.872217642210046,-123.10876007752142,-122.6536301581416,0.15267925890905798
-25.284418796373274,-24.872217642210046,-122.6536301581416,-122.19850023876177,0.14803850270542393
-25.284418796373274,-24.872217642210046,-122.19850023876177,-121.74337031938194,0.12804669199962165
-25.284418796373274,-24.872217642210046,-121.74337031938194,-121.28824040000211,0.12019396548361977
-25.284418796373274,-24.872217642210046,-121.28824040000211,-120.83311048062228,0.12019396548361977
-25.284418796373274,-24.872217642210046,-114.00616168992485,-113.55103177054502,0.5920670984688647
-25.284418796373274,-24.872217642210046,-113.55103177054502,-113.0959018511652,0.5920670984688647
-25.284418796373274,-24.872217642210046,-113.0959018511652,-112.64077193178537,0.5920670984688647
-25.284418796373274,-24.872217642210046,-98.98687435039051,-98.53174443101068,0.021459357745010035
-25.284418796373274,-24.872217642210046,-98.53174443101068,-98.07661451163085,0.021459357745010035
-25.284418796373274,-24.872217642210046,-98.07661451163085,-97.62148459225102,0.021459357745010035
-25.284418796373274,-24.872217642210046,-97.62148459225102,-97.1663546728712,0.021459357745010035
-25.284418796373274,-24.872217642210046,-96.25609483411154,-95.80096491473171,0.24205368422360815
-25.284418796373274,-24.872217642210046,-95.80096491473171,-95.34583499535188,0.24205368422360815
-25.284418796373274,-24.872217642210046,-90.7945358015536,-90.33940588217376,0.14668017834456729
-25.284418796373274,-24.872217642210046,-90.33940588217376,-89.88427596279394,0.14668017834456729
-25.284418796373274,-24.872217642210046,-89.88427596279394,-89.42914604341411,0.14668017834456729
-25.284418796373274,-24.872217642210046,-87.60862636589479,-87.15349644651496,0.022429094691325806
-25.284418796373274,-24.872217642210046,-87.15349644651496,-86.69836652713514,0.022429094691325806
